.draw,.chain,.iteration,K,D,N,category,state,time,outcome,population,exposure_code,ypred,mu,mu_treated,banned_state,start_date,end_date,placebo_date
1,1,1,0,10,6,total,GA,2017-01-01,41009,4295108.0,0,40006,10.610752,10.610752,1,2017-01-01,2017-02-28,2018-03-01
1,1,1,0,10,7,total,GA,2017-03-01,40429,4295108.0,0,40366,10.610922,10.610922,1,2017-03-01,2017-04-30,2018-03-01
1,1,1,0,10,8,total,GA,2017-05-01,42252,4295108.0,0,42136,10.648154,10.648154,1,2017-05-01,2017-06-30,2018-03-01
1,1,1,0,10,9,total,GA,2017-07-01,46275,4295108.0,0,46619,10.729853,10.729853,1,2017-07-01,2017-08-31,2018-03-01
1,1,1,0,10,10,total,GA,2017-09-01,43873,4295108.0,0,45469,10.698486,10.698486,1,2017-09-01,2017-10-31,2018-03-01
1,1,1,0,10,11,total,GA,2017-11-01,42686,4295108.0,0,43112,10.656285,10.656285,1,2017-11-01,2017-12-31,2018-03-01
1,1,1,0,10,12,total,GA,2018-01-01,40180,4370688.0,0,41171,10.620487,10.620487,1,2018-01-01,2018-02-28,2018-03-01
1,1,1,0,10,13,total,GA,2018-03-01,40055,4370688.0,1,42168,10.640549,10.60399,1,2018-03-01,2018-04-30,2018-03-01
1,1,1,0,10,14,total,GA,2018-05-01,41480,4370688.0,1,43214,10.669116,10.632333,1,2018-05-01,2018-06-30,2018-03-01
1,1,1,0,10,15,total,GA,2018-07-01,44622,4370688.0,1,44905,10.722802,10.691019,1,2018-07-01,2018-08-31,2018-03-01
1,1,1,0,10,16,total,GA,2018-09-01,42596,4370688.0,1,44007,10.697722,10.661511,1,2018-09-01,2018-10-31,2018-03-01
1,1,1,0,10,17,total,GA,2018-11-01,41730,4370688.0,1,43596,10.6740265,10.6411085,1,2018-11-01,2018-12-31,2018-03-01
1,1,1,0,10,18,total,GA,2019-01-01,40356,4341448.0,1,40903,10.618113,10.587738,1,2019-01-01,2019-02-28,2018-03-01
1,1,1,0,11,0,total,HI,2016-01-01,5919,534506.0,0,5792,8.656731,8.656731,0,2016-01-01,2016-02-29,2018-03-01
1,1,1,0,11,1,total,HI,2016-03-01,5900,534506.0,0,5811,8.679206,8.679206,0,2016-03-01,2016-04-30,2018-03-01
1,1,1,0,11,2,total,HI,2016-05-01,5858,534506.0,0,5931,8.68312,8.68312,0,2016-05-01,2016-06-30,2018-03-01
1,1,1,0,11,3,total,HI,2016-07-01,6174,534506.0,0,6378,8.721294,8.721294,0,2016-07-01,2016-08-31,2018-03-01
1,1,1,0,11,4,total,HI,2016-09-01,6241,534506.0,0,6129,8.723516,8.723516,0,2016-09-01,2016-10-31,2018-03-01
1,1,1,0,11,5,total,HI,2016-11-01,5735,534506.0,0,5993,8.683696,8.683696,0,2016-11-01,2016-12-31,2018-03-01
1,1,1,0,11,6,total,HI,2017-01-01,5732,529906.0,0,5587,8.636487,8.636487,0,2017-01-01,2017-02-28,2018-03-01
1,1,1,0,11,7,total,HI,2017-03-01,5802,529906.0,0,5535,8.637368,8.637368,0,2017-03-01,2017-04-30,2018-03-01
1,1,1,0,11,8,total,HI,2017-05-01,5530,529906.0,0,5787,8.660278,8.660278,0,2017-05-01,2017-06-30,2018-03-01
1,1,1,0,11,9,total,HI,2017-07-01,5977,529906.0,0,5924,8.71826,8.71826,0,2017-07-01,2017-08-31,2018-03-01
1,1,1,0,11,10,total,HI,2017-09-01,6020,529906.0,0,6143,8.700955,8.700955,0,2017-09-01,2017-10-31,2018-03-01
1,1,1,0,11,11,total,HI,2017-11-01,5678,529906.0,0,5674,8.65569,8.65569,0,2017-11-01,2017-12-31,2018-03-01
1,1,1,0,11,12,total,HI,2018-01-01,5323,528954.0,0,5524,8.590741,8.590741,0,2018-01-01,2018-02-28,2018-03-01
1,1,1,0,11,13,total,HI,2018-03-01,5585,528954.0,0,5670,8.627376,8.627376,0,2018-03-01,2018-04-30,2018-03-01
1,1,1,0,11,14,total,HI,2018-05-01,5708,528954.0,0,5604,8.629933,8.629933,0,2018-05-01,2018-06-30,2018-03-01
1,1,1,0,11,15,total,HI,2018-07-01,5627,528954.0,0,5821,8.662422,8.662422,0,2018-07-01,2018-08-31,2018-03-01
1,1,1,0,11,16,total,HI,2018-09-01,5825,528954.0,0,5902,8.661299,8.661299,0,2018-09-01,2018-10-31,2018-03-01
1,1,1,0,11,17,total,HI,2018-11-01,5597,528954.0,0,5734,8.640749,8.640749,0,2018-11-01,2018-12-31,2018-03-01
1,1,1,0,11,18,total,HI,2019-01-01,5397,520220.0,0,5400,8.594294,8.594294,0,2019-01-01,2019-02-28,2018-03-01
1,1,1,0,12,0,total,IA,2016-01-01,12049,1199194.0,0,12465,9.425974,9.425974,0,2016-01-01,2016-02-29,2018-03-01
1,1,1,0,12,1,total,IA,2016-03-01,13145,1199194.0,0,13178,9.4779415,9.4779415,0,2016-03-01,2016-04-30,2018-03-01
1,1,1,0,12,2,total,IA,2016-05-01,13386,1199194.0,0,13582,9.507549,9.507549,0,2016-05-01,2016-06-30,2018-03-01
1,1,1,0,12,3,total,IA,2016-07-01,13864,1199194.0,0,13897,9.533218,9.533218,0,2016-07-01,2016-08-31,2018-03-01
1,1,1,0,12,4,total,IA,2016-09-01,13334,1199194.0,0,13432,9.495079,9.495079,0,2016-09-01,2016-10-31,2018-03-01
1,1,1,0,12,5,total,IA,2016-11-01,12845,1199194.0,0,12615,9.445605,9.445605,0,2016-11-01,2016-12-31,2018-03-01
1,1,1,0,12,6,total,IA,2017-01-01,11908,1180578.0,0,11886,9.38092,9.38092,0,2017-01-01,2017-02-28,2018-03-01
1,1,1,0,12,7,total,IA,2017-03-01,12568,1180578.0,0,12669,9.428827,9.428827,0,2017-03-01,2017-04-30,2018-03-01
1,1,1,0,12,8,total,IA,2017-05-01,12995,1180578.0,0,12938,9.474695,9.474695,0,2017-05-01,2017-06-30,2018-03-01
1,1,1,0,12,9,total,IA,2017-07-01,13944,1180578.0,0,13454,9.508311,9.508311,0,2017-07-01,2017-08-31,2018-03-01
1,1,1,0,12,10,total,IA,2017-09-01,12950,1180578.0,0,12780,9.460337,9.460337,0,2017-09-01,2017-10-31,2018-03-01
1,1,1,0,12,11,total,IA,2017-11-01,12361,1180578.0,0,12435,9.416788,9.416788,0,2017-11-01,2017-12-31,2018-03-01
1,1,1,0,12,12,total,IA,2018-01-01,11937,1193102.0,0,11566,9.377287,9.377287,0,2018-01-01,2018-02-28,2018-03-01
1,1,1,0,12,13,total,IA,2018-03-01,12464,1193102.0,0,12517,9.440027,9.440027,0,2018-03-01,2018-04-30,2018-03-01
1,1,1,0,12,14,total,IA,2018-05-01,12897,1193102.0,0,13163,9.465721,9.465721,0,2018-05-01,2018-06-30,2018-03-01
1,1,1,0,12,15,total,IA,2018-07-01,13343,1193102.0,0,13620,9.495256,9.495256,0,2018-07-01,2018-08-31,2018-03-01
1,1,1,0,12,16,total,IA,2018-09-01,12730,1193102.0,0,12910,9.43986,9.43986,0,2018-09-01,2018-10-31,2018-03-01
1,1,1,0,12,17,total,IA,2018-11-01,12064,1193102.0,0,11930,9.404404,9.404404,0,2018-11-01,2018-12-31,2018-03-01
1,1,1,0,12,18,total,IA,2019-01-01,11838,1195494.0,0,11876,9.368033,9.368033,0,2019-01-01,2019-02-28,2018-03-01
1,1,1,0,13,0,total,ID,2016-01-01,6823,646700.0,0,7032,8.839268,8.839268,1,2016-01-01,2016-02-29,2018-03-01
1,1,1,0,13,1,total,ID,2016-03-01,7603,646700.0,0,7841,8.94615,8.94615,1,2016-03-01,2016-04-30,2018-03-01
1,1,1,0,13,2,total,ID,2016-05-01,7597,646700.0,0,7751,8.949057,8.949057,1,2016-05-01,2016-06-30,2018-03-01
1,1,1,0,13,3,total,ID,2016-07-01,7767,646700.0,0,7874,8.982735,8.982735,1,2016-07-01,2016-08-31,2018-03-01
1,1,1,0,13,4,total,ID,2016-09-01,7881,646700.0,0,7507,8.928487,8.928487,1,2016-09-01,2016-10-31,2018-03-01
1,1,1,0,13,5,total,ID,2016-11-01,6995,646700.0,0,7021,8.840597,8.840597,1,2016-11-01,2016-12-31,2018-03-01
1,1,1,0,13,6,total,ID,2017-01-01,6883,654182.0,0,6860,8.820616,8.820616,1,2017-01-01,2017-02-28,2018-03-01
1,1,1,0,13,7,total,ID,2017-03-01,7303,654182.0,0,7409,8.899305,8.899305,1,2017-03-01,2017-04-30,2018-03-01
1,1,1,0,13,8,total,ID,2017-05-01,7818,654182.0,0,7691,8.949462,8.949462,1,2017-05-01,2017-06-30,2018-03-01
1,1,1,0,13,9,total,ID,2017-07-01,7805,654182.0,0,7659,8.947297,8.947297,1,2017-07-01,2017-08-31,2018-03-01
1,1,1,0,13,10,total,ID,2017-09-01,7522,654182.0,0,7582,8.917861,8.917861,1,2017-09-01,2017-10-31,2018-03-01
1,1,1,0,13,11,total,ID,2017-11-01,6728,654182.0,0,6896,8.833973,8.833973,1,2017-11-01,2017-12-31,2018-03-01
1,1,1,0,13,12,total,ID,2018-01-01,6496,680948.0,0,6723,8.812883,8.812883,1,2018-01-01,2018-02-28,2018-03-01
1,1,1,0,13,13,total,ID,2018-03-01,7083,680948.0,1,7273,8.899551,8.872969,1,2018-03-01,2018-04-30,2018-03-01
1,1,1,0,13,14,total,ID,2018-05-01,7374,680948.0,1,7579,8.92444,8.899334,1,2018-05-01,2018-06-30,2018-03-01
1,1,1,0,13,15,total,ID,2018-07-01,7524,680948.0,1,7662,8.943724,8.919964,1,2018-07-01,2018-08-31,2018-03-01
1,1,1,0,13,16,total,ID,2018-09-01,7276,680948.0,1,7144,8.908516,8.88128,1,2018-09-01,2018-10-31,2018-03-01
1,1,1,0,13,17,total,ID,2018-11-01,6761,680948.0,1,6687,8.830347,8.803026,1,2018-11-01,2018-12-31,2018-03-01
1,1,1,0,13,18,total,ID,2019-01-01,6679,689710.0,1,6855,8.817074,8.789066,1,2019-01-01,2019-02-28,2018-03-01
1,1,1,0,14,0,total,IL,2016-01-01,47865,5125966.0,0,48194,10.777355,10.777355,0,2016-01-01,2016-02-29,2018-03-01
1,1,1,0,14,1,total,IL,2016-03-01,50470,5125966.0,0,51420,10.8308325,10.8308325,0,2016-03-01,2016-04-30,2018-03-01
1,1,1,0,14,2,total,IL,2016-05-01,52331,5125966.0,0,53342,10.875772,10.875772,0,2016-05-01,2016-06-30,2018-03-01
1,1,1,0,14,3,total,IL,2016-07-01,55462,5125966.0,0,55567,10.91432,10.91432,0,2016-07-01,2016-08-31,2018-03-01
1,1,1,0,14,4,total,IL,2016-09-01,51340,5125966.0,0,52009,10.8560505,10.8560505,0,2016-09-01,2016-10-31,2018-03-01
1,1,1,0,14,5,total,IL,2016-11-01,48384,5125966.0,0,48472,10.800978,10.800978,0,2016-11-01,2016-12-31,2018-03-01
1,1,1,0,14,6,total,IL,2017-01-01,46067,5074030.0,0,44700,10.711837,10.711837,0,2017-01-01,2017-02-28,2018-03-01
1,1,1,0,14,7,total,IL,2017-03-01,48067,5074030.0,0,47471,10.778292,10.778292,0,2017-03-01,2017-04-30,2018-03-01
1,1,1,0,14,8,total,IL,2017-05-01,50601,5074030.0,0,51189,10.8413,10.8413,0,2017-05-01,2017-06-30,2018-03-01
1,1,1,0,14,9,total,IL,2017-07-01,53163,5074030.0,0,51758,10.875076,10.875076,0,2017-07-01,2017-08-31,2018-03-01
1,1,1,0,14,10,total,IL,2017-09-01,50673,5074030.0,0,49828,10.814421,10.814421,0,2017-09-01,2017-10-31,2018-03-01
1,1,1,0,14,11,total,IL,2017-11-01,47482,5074030.0,0,48268,10.770206,10.770206,0,2017-11-01,2017-12-31,2018-03-01
1,1,1,0,14,12,total,IL,2018-01-01,45285,5026018.0,0,45107,10.714964,10.714964,0,2018-01-01,2018-02-28,2018-03-01
1,1,1,0,14,13,total,IL,2018-03-01,47731,5026018.0,0,47674,10.764526,10.764526,0,2018-03-01,2018-04-30,2018-03-01
1,1,1,0,14,14,total,IL,2018-05-01,49141,5026018.0,0,49063,10.8124275,10.8124275,0,2018-05-01,2018-06-30,2018-03-01
1,1,1,0,14,15,total,IL,2018-07-01,51367,5026018.0,0,52649,10.861782,10.861782,0,2018-07-01,2018-08-31,2018-03-01
1,1,1,0,14,16,total,IL,2018-09-01,48549,5026018.0,0,47422,10.778875,10.778875,0,2018-09-01,2018-10-31,2018-03-01
1,1,1,0,14,17,total,IL,2018-11-01,45393,5026018.0,0,46185,10.729894,10.729894,0,2018-11-01,2018-12-31,2018-03-01
1,1,1,0,14,18,total,IL,2019-01-01,43351,5027504.0,0,42977,10.676758,10.676758,0,2019-01-01,2019-02-28,2018-03-01
1,1,1,0,15,0,total,IN,2016-01-01,25660,2579320.0,0,25899,10.161083,10.161083,0,2016-01-01,2016-02-29,2018-03-01
1,1,1,0,15,1,total,IN,2016-03-01,26930,2579320.0,0,27010,10.189176,10.189176,0,2016-03-01,2016-04-30,2018-03-01
1,1,1,0,15,2,total,IN,2016-05-01,27873,2579320.0,0,28448,10.225225,10.225225,0,2016-05-01,2016-06-30,2018-03-01
1,1,1,0,15,3,total,IN,2016-07-01,29466,2579320.0,0,29387,10.287464,10.287464,0,2016-07-01,2016-08-31,2018-03-01
1,1,1,0,15,4,total,IN,2016-09-01,28126,2579320.0,0,27827,10.240574,10.240574,0,2016-09-01,2016-10-31,2018-03-01
1,1,1,0,15,5,total,IN,2016-11-01,27171,2579320.0,0,26628,10.190576,10.190576,0,2016-11-01,2016-12-31,2018-03-01
1,1,1,0,15,6,total,IN,2017-01-01,25266,2608342.0,0,25147,10.140937,10.140937,0,2017-01-01,2017-02-28,2018-03-01
1,1,1,0,15,7,total,IN,2017-03-01,26600,2608342.0,0,25520,10.16992,10.16992,0,2017-03-01,2017-04-30,2018-03-01
1,1,1,0,15,8,total,IN,2017-05-01,26975,2608342.0,0,28406,10.223713,10.223713,0,2017-05-01,2017-06-30,2018-03-01
1,1,1,0,15,9,total,IN,2017-07-01,29460,2608342.0,0,29244,10.2941265,10.2941265,0,2017-07-01,2017-08-31,2018-03-01
1,1,1,0,15,10,total,IN,2017-09-01,28363,2608342.0,0,27929,10.24942,10.24942,0,2017-09-01,2017-10-31,2018-03-01
1,1,1,0,15,11,total,IN,2017-11-01,26824,2608342.0,0,26645,10.19786,10.19786,0,2017-11-01,2017-12-31,2018-03-01
1,1,1,0,15,12,total,IN,2018-01-01,25580,2588294.0,0,25610,10.143801,10.143801,0,2018-01-01,2018-02-28,2018-03-01
1,1,1,0,15,13,total,IN,2018-03-01,26774,2588294.0,0,25599,10.176261,10.176261,0,2018-03-01,2018-04-30,2018-03-01
1,1,1,0,15,14,total,IN,2018-05-01,27251,2588294.0,0,28291,10.223986,10.223986,0,2018-05-01,2018-06-30,2018-03-01
1,1,1,0,15,15,total,IN,2018-07-01,28778,2588294.0,0,29805,10.280198,10.280198,0,2018-07-01,2018-08-31,2018-03-01
1,1,1,0,15,16,total,IN,2018-09-01,27816,2588294.0,0,28071,10.229896,10.229896,0,2018-09-01,2018-10-31,2018-03-01
1,1,1,0,15,17,total,IN,2018-11-01,26231,2588294.0,0,26017,10.18795,10.18795,0,2018-11-01,2018-12-31,2018-03-01
1,1,1,0,15,18,total,IN,2019-01-01,25243,2617924.0,0,25599,10.141888,10.141888,0,2019-01-01,2019-02-28,2018-03-01
1,1,1,0,16,0,total,KS,2016-01-01,11878,1123322.0,0,12261,9.398155,9.398155,0,2016-01-01,2016-02-29,2018-03-01
1,1,1,0,16,1,total,KS,2016-03-01,12430,1123322.0,0,12604,9.426533,9.426533,0,2016-03-01,2016-04-30,2018-03-01
1,1,1,0,16,2,total,KS,2016-05-01,12769,1123322.0,0,12643,9.464903,9.464903,0,2016-05-01,2016-06-30,2018-03-01
1,1,1,0,16,3,total,KS,2016-07-01,13483,1123322.0,0,13718,9.522184,9.522184,0,2016-07-01,2016-08-31,2018-03-01
1,1,1,0,16,4,total,KS,2016-09-01,12861,1123322.0,0,12878,9.482306,9.482306,0,2016-09-01,2016-10-31,2018-03-01
1,1,1,0,16,5,total,KS,2016-11-01,12429,1123322.0,0,12608,9.432386,9.432386,0,2016-11-01,2016-12-31,2018-03-01
1,1,1,0,16,6,total,KS,2017-01-01,11171,1118920.0,0,11320,9.327059,9.327059,0,2017-01-01,2017-02-28,2018-03-01
1,1,1,0,16,7,total,KS,2017-03-01,11871,1118920.0,0,11763,9.370033,9.370033,0,2017-03-01,2017-04-30,2018-03-01
1,1,1,0,16,8,total,KS,2017-05-01,12372,1118920.0,0,12531,9.429337,9.429337,0,2017-05-01,2017-06-30,2018-03-01
1,1,1,0,16,9,total,KS,2017-07-01,13271,1118920.0,0,12771,9.480339,9.480339,0,2017-07-01,2017-08-31,2018-03-01
1,1,1,0,16,10,total,KS,2017-09-01,12396,1118920.0,0,12531,9.433651,9.433651,0,2017-09-01,2017-10-31,2018-03-01
1,1,1,0,16,11,total,KS,2017-11-01,11701,1118920.0,0,12140,9.390856,9.390856,0,2017-11-01,2017-12-31,2018-03-01
1,1,1,0,16,12,total,KS,2018-01-01,11396,1118440.0,0,11172,9.336136,9.336136,0,2018-01-01,2018-02-28,2018-03-01
1,1,1,0,16,13,total,KS,2018-03-01,11693,1118440.0,0,11721,9.348717,9.348717,0,2018-03-01,2018-04-30,2018-03-01
1,1,1,0,16,14,total,KS,2018-05-01,12211,1118440.0,0,11850,9.396303,9.396303,0,2018-05-01,2018-06-30,2018-03-01
1,1,1,0,16,15,total,KS,2018-07-01,12750,1118440.0,0,13116,9.467539,9.467539,0,2018-07-01,2018-08-31,2018-03-01
1,1,1,0,16,16,total,KS,2018-09-01,12411,1118440.0,0,12077,9.402281,9.402281,0,2018-09-01,2018-10-31,2018-03-01
1,1,1,0,16,17,total,KS,2018-11-01,11775,1118440.0,0,11356,9.356161,9.356161,0,2018-11-01,2018-12-31,2018-03-01
1,1,1,0,16,18,total,KS,2019-01-01,11097,1132302.0,0,10947,9.310236,9.310236,0,2019-01-01,2019-02-28,2018-03-01
1,1,1,0,17,0,total,KY,2016-01-01,17334,1708224.0,0,17481,9.760864,9.760864,1,2016-01-01,2016-02-29,2018-03-01
1,1,1,0,17,1,total,KY,2016-03-01,17997,1708224.0,0,18175,9.798216,9.798216,1,2016-03-01,2016-04-30,2018-03-01
1,1,1,0,17,2,total,KY,2016-05-01,18463,1708224.0,0,18473,9.817783,9.817783,1,2016-05-01,2016-06-30,2018-03-01
1,1,1,0,17,3,total,KY,2016-07-01,19678,1708224.0,0,19869,9.901249,9.901249,1,2016-07-01,2016-08-31,2018-03-01
1,1,1,0,17,4,total,KY,2016-09-01,18969,1708224.0,0,18804,9.85313,9.85313,1,2016-09-01,2016-10-31,2018-03-01
1,1,1,0,17,5,total,KY,2016-11-01,17899,1708224.0,0,17441,9.787984,9.787984,1,2016-11-01,2016-12-31,2018-03-01
1,1,1,0,17,6,total,KY,2017-01-01,16627,1706094.0,0,17043,9.731107,9.731107,1,2017-01-01,2017-02-28,2018-03-01
1,1,1,0,17,7,total,KY,2017-03-01,17442,1706094.0,0,17103,9.755444,9.755444,1,2017-03-01,2017-04-30,2018-03-01
1,1,1,0,17,8,total,KY,2017-05-01,18100,1706094.0,0,18199,9.809088,9.809088,1,2017-05-01,2017-06-30,2018-03-01
1,1,1,0,17,9,total,KY,2017-07-01,19692,1706094.0,0,19497,9.883343,9.883343,1,2017-07-01,2017-08-31,2018-03-01
1,1,1,0,17,10,total,KY,2017-09-01,19253,1706094.0,0,19026,9.85528,9.85528,1,2017-09-01,2017-10-31,2018-03-01
1,1,1,0,17,11,total,KY,2017-11-01,17816,1706094.0,0,17839,9.78248,9.78248,1,2017-11-01,2017-12-31,2018-03-01
1,1,1,0,17,12,total,KY,2018-01-01,16961,1703562.0,0,16918,9.728073,9.728073,1,2018-01-01,2018-02-28,2018-03-01
1,1,1,0,17,13,total,KY,2018-03-01,17305,1703562.0,1,17229,9.751915,9.762192,1,2018-03-01,2018-04-30,2018-03-01
1,1,1,0,17,14,total,KY,2018-05-01,17768,1703562.0,1,17756,9.803209,9.807436,1,2018-05-01,2018-06-30,2018-03-01
1,1,1,0,17,15,total,KY,2018-07-01,19470,1703562.0,1,19034,9.866943,9.873062,1,2018-07-01,2018-08-31,2018-03-01
1,1,1,0,17,16,total,KY,2018-09-01,18171,1703562.0,1,18624,9.839449,9.84695,1,2018-09-01,2018-10-31,2018-03-01
1,1,1,0,17,17,total,KY,2018-11-01,17601,1703562.0,1,17658,9.78027,9.789473,1,2018-11-01,2018-12-31,2018-03-01
1,1,1,0,17,18,total,KY,2019-01-01,16637,1692564.0,1,16245,9.7159195,9.721777,1,2019-01-01,2019-02-28,2018-03-01
1,1,1,0,18,0,total,LA,2016-01-01,20007,1888726.0,0,20534,9.915311,9.915311,1,2016-01-01,2016-02-29,2018-03-01
1,1,1,0,18,1,total,LA,2016-03-01,19801,1888726.0,0,19852,9.895353,9.895353,1,2016-03-01,2016-04-30,2018-03-01
1,1,1,0,18,2,total,LA,2016-05-01,20573,1888726.0,0,20289,9.932861,9.932861,1,2016-05-01,2016-06-30,2018-03-01
1,1,1,0,18,3,total,LA,2016-07-01,22451,1888726.0,0,21917,10.007877,10.007877,1,2016-07-01,2016-08-31,2018-03-01
1,1,1,0,18,4,total,LA,2016-09-01,21873,1888726.0,0,21903,9.991695,9.991695,1,2016-09-01,2016-10-31,2018-03-01
1,1,1,0,18,5,total,LA,2016-11-01,21235,1888726.0,0,21037,9.962145,9.962145,1,2016-11-01,2016-12-31,2018-03-01
1,1,1,0,18,6,total,LA,2017-01-01,19195,1885428.0,0,19004,9.86773,9.86773,1,2017-01-01,2017-02-28,2018-03-01
1,1,1,0,18,7,total,LA,2017-03-01,18955,1885428.0,0,19267,9.859941,9.859941,1,2017-03-01,2017-04-30,2018-03-01
1,1,1,0,18,8,total,LA,2017-05-01,19632,1885428.0,0,19781,9.905453,9.905453,1,2017-05-01,2017-06-30,2018-03-01
1,1,1,0,18,9,total,LA,2017-07-01,22207,1885428.0,0,22237,10.0037155,10.0037155,1,2017-07-01,2017-08-31,2018-03-01
1,1,1,0,18,10,total,LA,2017-09-01,21287,1885428.0,0,21407,9.967921,9.967921,1,2017-09-01,2017-10-31,2018-03-01
1,1,1,0,18,11,total,LA,2017-11-01,20451,1885428.0,0,20282,9.935036,9.935036,1,2017-11-01,2017-12-31,2018-03-01
1,1,1,0,18,12,total,LA,2018-01-01,19360,1852158.0,0,19619,9.863852,9.863852,1,2018-01-01,2018-02-28,2018-03-01
1,1,1,0,18,13,total,LA,2018-03-01,18482,1852158.0,1,19050,9.849184,9.843803,1,2018-03-01,2018-04-30,2018-03-01
1,1,1,0,18,14,total,LA,2018-05-01,19387,1852158.0,1,19670,9.8917675,9.886502,1,2018-05-01,2018-06-30,2018-03-01
1,1,1,0,18,15,total,LA,2018-07-01,21500,1852158.0,1,21052,9.972917,9.971616,1,2018-07-01,2018-08-31,2018-03-01
1,1,1,0,18,16,total,LA,2018-09-01,20302,1852158.0,1,20301,9.934956,9.931732,1,2018-09-01,2018-10-31,2018-03-01
1,1,1,0,18,17,total,LA,2018-11-01,19914,1852158.0,1,20288,9.912943,9.909225,1,2018-11-01,2018-12-31,2018-03-01
1,1,1,0,18,18,total,LA,2019-01-01,19204,1850968.0,1,18900,9.849197,9.840113,1,2019-01-01,2019-02-28,2018-03-01
1,1,1,0,19,0,total,MA,2016-01-01,21517,2750252.0,0,21936,9.989774,9.989774,0,2016-01-01,2016-02-29,2018-03-01
1,1,1,0,19,1,total,MA,2016-03-01,23266,2750252.0,0,23312,10.064831,10.064831,0,2016-03-01,2016-04-30,2018-03-01
1,1,1,0,19,2,total,MA,2016-05-01,24331,2750252.0,0,23583,10.09392,10.09392,0,2016-05-01,2016-06-30,2018-03-01
1,1,1,0,19,3,total,MA,2016-07-01,25511,2750252.0,0,25415,10.14212,10.14212,0,2016-07-01,2016-08-31,2018-03-01
1,1,1,0,19,4,total,MA,2016-09-01,24021,2750252.0,0,23784,10.076536,10.076536,0,2016-09-01,2016-10-31,2018-03-01
1,1,1,0,19,5,total,MA,2016-11-01,22183,2750252.0,0,22450,10.004265,10.004265,0,2016-11-01,2016-12-31,2018-03-01
1,1,1,0,19,6,total,MA,2017-01-01,21255,2775018.0,0,21046,9.960052,9.960052,0,2017-01-01,2017-02-28,2018-03-01
1,1,1,0,19,7,total,MA,2017-03-01,22691,2775018.0,0,22425,10.028898,10.028898,0,2017-03-01,2017-04-30,2018-03-01
1,1,1,0,19,8,total,MA,2017-05-01,23864,2775018.0,0,23857,10.089993,10.089993,0,2017-05-01,2017-06-30,2018-03-01
1,1,1,0,19,9,total,MA,2017-07-01,24866,2775018.0,0,24957,10.120495,10.120495,0,2017-07-01,2017-08-31,2018-03-01
1,1,1,0,19,10,total,MA,2017-09-01,23924,2775018.0,0,23394,10.072704,10.072704,0,2017-09-01,2017-10-31,2018-03-01
1,1,1,0,19,11,total,MA,2017-11-01,22510,2775018.0,0,22233,10.005109,10.005109,0,2017-11-01,2017-12-31,2018-03-01
1,1,1,0,19,12,total,MA,2018-01-01,21037,2785568.0,0,20781,9.960533,9.960533,0,2018-01-01,2018-02-28,2018-03-01
1,1,1,0,19,13,total,MA,2018-03-01,22666,2785568.0,0,22790,10.023949,10.023949,0,2018-03-01,2018-04-30,2018-03-01
1,1,1,0,19,14,total,MA,2018-05-01,23904,2785568.0,0,23748,10.071388,10.071388,0,2018-05-01,2018-06-30,2018-03-01
1,1,1,0,19,15,total,MA,2018-07-01,24357,2785568.0,0,24550,10.112722,10.112722,0,2018-07-01,2018-08-31,2018-03-01
1,1,1,0,19,16,total,MA,2018-09-01,23407,2785568.0,0,23298,10.051029,10.051029,0,2018-09-01,2018-10-31,2018-03-01
1,1,1,0,19,17,total,MA,2018-11-01,21269,2785568.0,0,21737,9.98533,9.98533,0,2018-11-01,2018-12-31,2018-03-01
1,1,1,0,19,18,total,MA,2019-01-01,20871,2787206.0,0,20669,9.937401,9.937401,0,2019-01-01,2019-02-28,2018-03-01
1,1,1,0,20,0,total,MD,2016-01-01,22765,2402580.0,0,22985,10.034872,10.034872,0,2016-01-01,2016-02-29,2018-03-01
1,1,1,0,20,1,total,MD,2016-03-01,23525,2402580.0,0,23519,10.073861,10.073861,0,2016-03-01,2016-04-30,2018-03-01
1,1,1,0,20,2,total,MD,2016-05-01,24720,2402580.0,0,24167,10.102234,10.102234,0,2016-05-01,2016-06-30,2018-03-01
1,1,1,0,20,3,total,MD,2016-07-01,25948,2402580.0,0,26906,10.177536,10.177536,0,2016-07-01,2016-08-31,2018-03-01
1,1,1,0,20,4,total,MD,2016-09-01,24605,2402580.0,0,25141,10.124222,10.124222,0,2016-09-01,2016-10-31,2018-03-01
1,1,1,0,20,5,total,MD,2016-11-01,23359,2402580.0,0,23253,10.061941,10.061941,0,2016-11-01,2016-12-31,2018-03-01
1,1,1,0,20,6,total,MD,2017-01-01,21649,2390508.0,0,21935,9.995632,9.995632,0,2017-01-01,2017-02-28,2018-03-01
1,1,1,0,20,7,total,MD,2017-03-01,22675,2390508.0,0,22866,10.029186,10.029186,0,2017-03-01,2017-04-30,2018-03-01
1,1,1,0,20,8,total,MD,2017-05-01,23971,2390508.0,0,23576,10.086662,10.086662,0,2017-05-01,2017-06-30,2018-03-01
1,1,1,0,20,9,total,MD,2017-07-01,25833,2390508.0,0,26081,10.155298,10.155298,0,2017-07-01,2017-08-31,2018-03-01
1,1,1,0,20,10,total,MD,2017-09-01,24367,2390508.0,0,24712,10.117907,10.117907,0,2017-09-01,2017-10-31,2018-03-01
1,1,1,0,20,11,total,MD,2017-11-01,23458,2390508.0,0,23132,10.051812,10.051812,0,2017-11-01,2017-12-31,2018-03-01
